ID;Type;Summary;State;Assigned User;Project;Purpose;Precondition;Events;Expected Result;Created Date;Test Design Technique;Test Methods
27693892;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_004_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Setting the related singals MQB_MO_Motor_laeuft and MQB_MO_Drehzahl_01 to 0,sending 0x2E04FB (Roller test stand mode functional) requests with the valid values and checking the written values and the statuses of the DTC 0x090700 with the related reading commands,sending 0x2E04FB requests with the non-valid written values.;Positive values with the valid previously written values or NRC 0x31 negative responses.;04.15.2021 18:17:31;;
27693894;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_133_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x221110 (Developer function 10).;Positive response with correct response length. ;04.15.2021 18:17:33;;
27693900;TM_Test Case;SW_DIA_BR_TEST_C1F_6.28.4.1_28_002_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with functional addressing.;Sending 0x288101 (Enable Rx and disable Tx normal communication messages), checking the related frame trasmissions are switched off and the reception of the normal communication messages.;Positive response (no response).;04.15.2021 18:17:39;;
27693903;TM_Test Case;SW_DIA_BR_TEST_C1P_6.16.4.1._19_003_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read DTC information (0x19) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with functional addressing.;Generating failure Wh1_dia_asx_interruption (DTC 0x030050),correcting failure Wh1_dia_asx_interruption,sending request 0x190603005003 (Report DTC extended data record) with suppress positive response message indication bit and extended data record number 0x03 between the set environments below,generating failure Wh1_dia_asx_interruption,correcting failure Wh1_dia_asx_interruption,sending request 0x190603005003 with extended data record number 0x03 between the set environments below.;Positive responses with the correct values and response length.;04.15.2021 18:17:41;;
27693905;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_073_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Reading out the related EEPROM areas,overwrite the related EEPROM areas for byte 4-13 bytes with random values,requests 0x22F193 (System Supplier ECU Hardware Version Number) between the set environments below,writing back the original related EEPROM areas.;Positive response with correct values and response length. ;04.15.2021 18:17:43;;
27693907;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_062_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Reading out the related EEPROM areas,overwrite the related EEPROM areas for byte #4 with random values,sending requests 0x22040F (VW Logical Software Block Lock Value),writing back the original related EEPROM areas.;Positive response with correct values and response length. ;04.15.2021 18:17:52;;
27693909;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_011_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with physical addressing.;Sending request 0x2202B3 (Status of response on event).;Positive response with correct response length. ;04.15.2021 18:17:54;;
27693913;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_039_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending the related preconditon value with the 0x2E0C41 (Precondition setting to selected services),sending 0x2E1112 (Developer function 2) requests with the valid values and checking the written values with the related reading command,sending 0x2E1112 requests with the non-valid written values.;Positive responses with the valid previously written values or NRC 0x31 negative responses.;04.15.2021 18:17:59;;
27693917;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_027_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending request 0x221004 (Analyse 01).;Positive response without correct response length.;04.15.2021 18:18:03;;
27693919;TM_Test Case;SW_DIA_BR_TEST_C1P_6.16.4.1._19_002_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read DTC information (0x19) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with functional addressing.;Setting signal values (MQB_KBI_Kilometerstand_6b2, MQB_UH_Jahr, MQB_UH_Monat, MQB_UH_Tag,  MQB_UH_Stunde, MQB_UH_Minute, MQB_UH_Sekunde) to different valid values  and generating failure Wh1_dia_asx_interruption (DTC 0x030050),correcting failure Wh1_dia_asx_interruption,sending request 0x190603005002 (Report DTC extended data record) with suppress positive response message indication bit and extended data record number 0x02 between the set environments below,setting signal values (MQB_KBI_Kilometerstand_6b2, MQB_UH_Jahr, MQB_UH_Monat, MQB_UH_Tag,  MQB_UH_Stunde, MQB_UH_Minute, MQB_UH_Sekunde) to different valid values  and generating failure Wh1_dia_asx_interruption,correcting failure Wh1_dia_asx_interruption,sending request 0x190603005002 with extended data record number 0x02 between the set environments below.;Positive responses with the correct values and response length.;04.15.2021 18:18:05;;
27693921;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_015_M0100;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (default session) with physical addressing.;Sending request 0x220265 (Brake light by ECD status).;Positive response with correct response length. ;04.15.2021 18:18:08;;
27693923;TM_Test Case;SW_DIA_BR_TEST_C1P_6.29.4.1_28_006_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with functional addressing.;Sending 0x288103 (Enable Rx and disable Tx normal and network communication messages), checking the related frame trasmissions are switched off and the reception of the normal and network communication messages,sending 0x288003 (Enable Rx and Tx normal and network communication messages), checking the related frame trasmissions are switched off and the reception of the normal and network communication messages.;Positive response (no response).;04.15.2021 18:18:10;;
